# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writesQueuedMin,1772806456373000000,1772806516468000000,9223372036854775807
Indexing.writer_0.totalTimeSpentWritingMs,1772806456373000000,1772806516468000000,998
jps.library.entities.serializer.save.entities.ms,1772806456373000000,1772806516468000000,0
workspaceModel.load.cache.from.file.ms,1772806456373000000,1772806516468000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772806456373000000,1772806516468000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1772806456373000000,1772806516468000000,19
workspaceModel.moduleBridge.update.option.ms,1772806456373000000,1772806516468000000,0
jps.reload.project.entities.ms,1772806456373000000,1772806516468000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772806456373000000,1772806516468000000,0
jps.apply.loaded.storage.ms,1772806456373000000,1772806516468000000,54
jps.module.iml.entities.serializer.save.entities.ms,1772806456373000000,1772806516468000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772806456373000000,1772806516468000000,0
jps.modifiable.module.model.bridge.new.module.ms,1772806456373000000,1772806516468000000,7
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772806456373000000,1772806516468000000,0
jps.artifact.entities.serializer.load.entities.ms,1772806456373000000,1772806516468000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772806456373000000,1772806516468000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1772806456373000000,1772806516468000000,0
workspaceModel.sync.entities.ms,1772806456373000000,1772806516468000000,2
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772806456373000000,1772806516468000000,3
jps.load.project.to.empty.storage.ms,1772806456373000000,1772806516468000000,101
workspaceModel.mutableEntityStorage.referrers.ms,1772806456373000000,1772806516468000000,0
jps.global.initialize.library.bridges.ms,1772806456373000000,1772806516468000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772806456373000000,1772806516468000000,39
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772806456373000000,1772806516468000000,17
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772806456373000000,1772806516468000000,1
jps.app.storage.content.reader.load.component.ms,1772806456373000000,1772806516468000000,1
jps.load.initial.state.ms,1772806456373000000,1772806516468000000,10
workspaceModel.global.updates.count,1772806456373000000,1772806516468000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772806456373000000,1772806516468000000,4
jps.global.handle.changed.events.ms,1772806456373000000,1772806516468000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772806456373000000,1772806516468000000,1
workspaceModel.mutableEntityStorage.instances.count,1772806456373000000,1772806516468000000,65
workspaceModel.mutableEntityStorage.add.entity.ms,1772806456373000000,1772806516468000000,64
workspaceModel.global.apply.state.to.project.builder.ms,1772806456373000000,1772806516468000000,4
jps.modifiable.module.model.bridge.renaming.ms,1772806456373000000,1772806516468000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772806456373000000,1772806516468000000,17
jps.modifiable.module.model.bridge.disposing.ms,1772806456373000000,1772806516468000000,0
workspaceModel.orphan.listener.update.ms,1772806456373000000,1772806516468000000,3
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772806456373000000,1772806516468000000,0
jps.artifact.entities.serializer.save.entities.ms,1772806456373000000,1772806516468000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772806456373000000,1772806516468000000,0
jps.project.serializers.load.ms,1772806456373000000,1772806516468000000,46
workspaceModel.mutableEntityStorage.hasReferrers.ms,1772806456373000000,1772806516468000000,0
workspaceModel.global.apply.state.to.project.ms,1772806456373000000,1772806516468000000,4
workspaceModel.do.save.caches.ms,1772806456373000000,1772806516468000000,71
jps.global.initialize.library.bridges.after.loading.ms,1772806456373000000,1772806516468000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1772806456373000000,1772806516468000000,0
jps.global.get.libraries.ms,1772806456373000000,1772806516468000000,1
jps.facet.change.listener.process.change.events.ms,1772806456373000000,1772806516468000000,0
jps.library.entities.serializer.load.entities.ms,1772806456373000000,1772806516468000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772806456373000000,1772806516468000000,1
jps.global.get.library.ms,1772806456373000000,1772806516468000000,0
jps.storage.jps.conf.reader.load.component.ms,1772806456373000000,1772806516468000000,5
jps.module.iml.entities.serializer.load.entities.ms,1772806456373000000,1772806516468000000,66
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772806456373000000,1772806516468000000,2
workspaceModel.moduleBridge.before.changed.ms,1772806456373000000,1772806516468000000,0
jps.save.global.entities.ms,1772806456373000000,1772806516468000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772806456373000000,1772806516468000000,0
jps.global.get.library.by.name.ms,1772806456373000000,1772806516468000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772806456373000000,1772806516468000000,7
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772806456373000000,1772806516468000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1772806456373000000,1772806516468000000,1
jps.project.serializers.save.ms,1772806456373000000,1772806516468000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772806456373000000,1772806516468000000,7
workspaceModel.save.cache.to.file.ms,1772806456373000000,1772806516468000000,113
workspaceModel.mutableEntityStorage.entities.ms,1772806456373000000,1772806516468000000,1
workspaceModel.global.updates.ms,1772806456373000000,1772806516468000000,17
workspaceModel.moduleManagerBridge.load.module.ms,1772806456373000000,1772806516468000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772806456373000000,1772806516468000000,2
workspaceModel.load.cache.metadata.from.file.ms,1772806456373000000,1772806516468000000,0
jps.facet.change.listener.init.bridge.ms,1772806456373000000,1772806516468000000,2
jps.modifiable.module.model.bridge.load.module.ms,1772806456373000000,1772806516468000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772806456373000000,1772806516468000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772806456373000000,1772806516468000000,35
jps.global.handle.before.change.events.ms,1772806456373000000,1772806516468000000,1
jps.facet.change.listener.before.change.events.ms,1772806456373000000,1772806516468000000,0
jps.save.changed.project.entities.ms,1772806456373000000,1772806516468000000,0
workspaceModel.replace.project.model.ms,1772806516468000000,1772806576436000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772806516468000000,1772806576436000000,4
workspaceModel.init.bridges.ms,1772806516468000000,1772806576436000000,7
workspaceModel.workspaceFileIndexData.instances.count,1772806516468000000,1772806576436000000,0
workspaceModel.initializing.ms,1772806516468000000,1772806576436000000,7
workspaceModel.updates.precise.ms,1772806516468000000,1772806576436000000,16
workspaceModel.on.changed.ms,1772806516468000000,1772806576436000000,18
workspaceModel.check.recursive.update.ms,1772806516468000000,1772806576436000000,2
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772806516468000000,1772806576436000000,97
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772806516468000000,1772806576436000000,0
workspaceModel.update.unloaded.entities.ms,1772806516468000000,1772806576436000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772806516468000000,1772806576436000000,0
workspaceModel.cachedValue.from.cache.count,1772806516468000000,1772806576436000000,7277
workspaceModel.loading.from.cache.ms,1772806516468000000,1772806576436000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772806516468000000,1772806576436000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772806516468000000,1772806576436000000,2
workspaceModel.cachedValueWithParameters.total.get.count,1772806516468000000,1772806576436000000,0
workspaceModel.on.before.changed.ms,1772806516468000000,1772806576436000000,3
workspaceModel.loading.total.ms,1772806516468000000,1772806576436000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772806516468000000,1772806576436000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772806516468000000,1772806576436000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772806516468000000,1772806576436000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772806516468000000,1772806576436000000,0
workspaceModel.to.snapshot.ms,1772806516468000000,1772806576436000000,0
workspaceModel.cachedValue.total.get.count,1772806516468000000,1772806576436000000,7388
workspaceModel.entityStorageSnapshotImpl.instances.count,1772806516468000000,1772806576436000000,21
workspaceModel.cachedValue.clear.count,1772806516468000000,1772806576436000000,0
workspaceModel.cachedValue.calculated.count,1772806516468000000,1772806576436000000,111
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772806516468000000,1772806576436000000,8
workspaceModel.pre.handlers.ms,1772806516468000000,1772806576436000000,0
workspaceModel.full.replace.project.model.ms,1772806516468000000,1772806576436000000,0
workspaceModel.updates.ms,1772806516468000000,1772806576436000000,47
workspaceModel.workspaceFileIndexData.markDirty.ms,1772806516468000000,1772806576436000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772806516468000000,1772806576436000000,0
workspaceModel.collect.changes.ms,1772806516468000000,1772806576436000000,0
workspaceModel.updates.count,1772806516468000000,1772806576436000000,8
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactModifiableModelBridge.findArtifacts.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactModifiableModelBridge.getArtifacts.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactModifiableModelBridge.dispose.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactManagerBridge.commit.ms,1772806516468000000,1772806576436000000,3
compiler.ArtifactModifiableModelBridge.getArtifactsByType.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactModifiableModelBridge.commit.ms,1772806516468000000,1772806576436000000,3
compiler.ArtifactModifiableModelBridge.addArtifact.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1772806516468000000,1772806576436000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772806516468000000,1772806576436000000,0
VFS.fileByIdCache.misses,1772806516468000000,1772806576436000000,57
VFS.contentStorage.recordsDecompressionTimeUs,1772806516468000000,1772806576436000000,0
VFS.invertedFileNameIndex.requests,1772806516468000000,1772806576436000000,12
VFS.contentStorage.recordsUncompressedSize,1772806516468000000,1772806576436000000,121
VFS.rootsCount,1772806516468000000,1772806576436000000,210.0
VFS.contentStorage.recordsStored,1772806516468000000,1772806576436000000,1
VFS.folderCaseSensitivityReads,1772806516468000000,1772806576436000000,119
VFS.fileByIdCache.hits,1772806516468000000,1772806576436000000,1
VFS.fileChildByName,1772806516468000000,1772806576436000000,8155
FileNameCache.totalMisses,1772806516468000000,1772806576436000000,832
VFS.cache.segmentsCreated,1772806516468000000,1772806576436000000,14
FileNameCache.queries,1772806516468000000,1772806576436000000,753408
VFS.cache.filesCreated,1772806516468000000,1772806576436000000,54021
VFS.contentStorage.recordsReadDecompressed,1772806516468000000,1772806576436000000,0
VFS.contentStorage.recordsReadSize,1772806516468000000,1772806576436000000,3959
VFS.contentStorage.recordsStoredSize,1772806516468000000,1772806576436000000,121
VFS.contentStorage.recordsStoredCompressed,1772806516468000000,1772806576436000000,0
VFS.contentStorage.recordsDeduplicated,1772806516468000000,1772806576436000000,1
VFS.contentStorage.recordsRead,1772806516468000000,1772806576436000000,1
VFS.cache.directoriesCreated,1772806516468000000,1772806576436000000,641
VFS.cache.segments,1772806516468000000,1772806576436000000,169.0
lexer.XML.size.bytes,1772806516468000000,1772806576436000000,32526
parser.ECMAScript.6.size.bytes,1772806516468000000,1772806576436000000,844395
DiskQueryRelay.tasksExecuted,1772806516468000000,1772806576436000000,11655
lexer.HTML.time.ns,1772806516468000000,1772806576436000000,600833
parser.Groovy.time.ns,1772806516468000000,1772806576436000000,6619250
parser.CSS.size.bytes,1772806516468000000,1772806576436000000,10806081
DiskQueryRelay.taskWaitingTotalTimeUs,1772806516468000000,1772806576436000000,1865828
writeAction.count,1772806516468000000,1772806576436000000,29
LowMemory.gcOverloaded,1772806516468000000,1772806576436000000,0
